filename,min_dist,I_sc
TER_3998.pdb,16.9886,-15.7720
TER_3999.pdb,27.6031,-9.5020
TER_4000.pdb,20.5700,-17.6990
TER_4001.pdb,17.4678,-9.1490
TER_4002.pdb,17.0588,-6.5570
TER_4003.pdb,14.4469,-13.7740
TER_4004.pdb,16.2596,-14.2100
TER_4005.pdb,16.3487,-9.0240
TER_4006.pdb,23.3847,-10.8960
TER_4007.pdb,13.3394,-14.5480
TER_4008.pdb,20.9234,-14.5610
TER_4009.pdb,13.2846,-10.6650
TER_4010.pdb,10.5529,-11.3390
TER_4012.pdb,13.5141,-14.6200
TER_4013.pdb,19.2842,-12.9830
TER_4014.pdb,15.7976,-12.4150
TER_4015.pdb,14.5320,-16.8950
TER_4016.pdb,23.2514,-6.0370
TER_4017.pdb,18.9892,-18.0900
TER_4018.pdb,18.4526,-10.6850
TER_4019.pdb,19.2353,-14.3700
TER_4020.pdb,13.6050,-10.5190
TER_4021.pdb,19.6294,-4.2910
TER_4023.pdb,23.4403,-10.6340
TER_4024.pdb,25.8262,-16.8870
TER_4025.pdb,14.7114,-21.9180
TER_4026.pdb,13.0166,-10.8260
TER_4027.pdb,20.5558,-11.5470
TER_4028.pdb,16.7370,-8.0570
TER_4029.pdb,15.3568,-13.1660
TER_4030.pdb,9.8497,-12.4680
TER_4032.pdb,11.0262,-10.4110
TER_4036.pdb,15.4320,-11.1640
TER_4039.pdb,13.6923,-7.3820
TER_4041.pdb,25.0059,-5.7790
TER_4042.pdb,24.7082,-7.6570
TER_4043.pdb,15.3490,-12.5670
TER_4045.pdb,23.0946,-0.2210
TER_4046.pdb,32.8664,-0.2380
